"Year","Subyear","Area","Age","Catch"
1884,1,4,10,4.88380863807046
1885,1,4,10,7.65873040843983
1886,1,4,10,8.37645127377607
1887,1,4,10,8.29579112596132
1888,1,4,10,2.768169848401
1889,1,4,10,2.44015303927468
1890,1,4,10,6.71177335237466
1891,1,4,10,1.28360788540856
1892,1,4,10,2.6592275874412
1893,1,4,10,4.79765411375394
1894,1,4,10,2.56633802096122
1895,1,4,10,3.16025395710477
1896,1,4,10,8.0460122126436
1897,1,4,10,10.4398470672152
1898,1,4,10,9.70472312300546
1899,1,4,10,9.69015585135868
1900,1,4,10,7.07120347845886
1901,1,4,10,6.77678592102769
1902,1,4,10,4.58620923741168
1903,1,4,10,9.6050816345571
1904,1,4,10,8.06222526527017
1905,1,4,10,10.2236758454951
1906,1,4,10,12.8255627356198
1907,1,4,10,5.99233918683894
1908,1,4,10,4.80897202295343
1909,1,4,10,3.98939841472419
1910,1,4,10,2.99704312332413
1911,1,4,10,3.28117243965598
1912,1,4,10,3.39207275798661
1913,1,4,10,5.57053818157184
1914,1,4,10,7.47809117607831
1915,1,4,10,5.76928100471108
1916,1,4,10,1.78446545702292
1917,1,4,10,2.97732751117646
1918,1,4,10,1.15430013981164
1919,1,4,10,1.78034678462221
1920,1,4,10,3.19262098304069
1921,1,4,10,1.69663139211677
1922,1,4,10,1.14985231121497
1923,1,4,10,1.23191348283815
1924,1,4,10,1.31777261056856
1925,1,4,10,0.800600707498095
1926,1,4,10,0.993595957061752
1927,1,4,10,2.2281595692725
1928,1,4,10,3.10409484613278
1929,1,4,10,1.46297269249855
1930,1,4,10,1.9800179970321
1931,1,4,10,1.90051411585444
1932,1,4,10,2.08176946109558
1933,1,4,10,2.05390090317109
1934,1,4,10,1.03366861394408
1935,1,4,10,1.41040054007226
1936,1,4,10,3.67918979978947
1937,1,4,10,3.41969655873974
1938,1,4,10,1.29525495080401
1939,1,4,10,0.890299990848012
1940,1,4,10,0.840859042234556
1941,1,4,10,1.29789664027414
1942,1,4,10,1.23729814060794
1943,1,4,10,3.50700734969335
1944,1,4,10,2.04940243515966
1945,1,4,10,1.62897713399361
1946,1,4,10,3.31119317270789
1947,1,4,10,2.04784105320447
1948,1,4,10,1.99602005209716
1949,1,4,10,2.10911474506751
1864,2,4,10,129.496766092696
1865,2,4,10,109.440245049455
1866,2,4,10,93.7874984934297
1867,2,4,10,221.966817406896
1868,2,4,10,179.642675159468
1869,2,4,10,237.978867739075
1870,2,4,10,215.895504881634
1871,2,4,10,475.423386272588
1872,2,4,10,591.22680733326
1873,2,4,10,522.1718426668
1874,2,4,10,446.950473780227
1875,2,4,10,415.286339321702
1876,2,4,10,768.402286642549
1877,2,4,10,647.129946050467
1878,2,4,10,702.615011682345
1879,2,4,10,458.834173766045
1880,2,4,10,805.911866676782
1881,2,4,10,1193.3004084286
1882,2,4,10,565.474233881283
1883,2,4,10,511.005298838075
1884,2,4,10,817.496407231912
1885,2,4,10,1259.38575681998
1886,2,4,10,1013.20880297088
1887,2,4,10,838.382791864239
1888,2,4,10,177.74752386956
1889,2,4,10,156.685169027614
1890,2,4,10,430.97106012025
1891,2,4,10,82.4220101171197
1892,2,4,10,170.752209929001
1893,2,4,10,308.063155732646
1894,2,4,10,164.787658857588
1895,2,4,10,202.923717270755
1896,2,4,10,516.644146184799
1897,2,4,10,670.355168721416
1898,2,4,10,623.151973839432
1899,2,4,10,622.216591761542
1900,2,4,10,454.050501922745
1901,2,4,10,435.145595546663
1902,2,4,10,308.124950141489
1903,2,4,10,770.746069926167
1904,2,4,10,650.967064146801
1905,2,4,10,680.628216450098
1906,2,4,10,990.050590345879
1907,2,4,10,662.340883567433
1908,2,4,10,688.815354724482
1909,2,4,10,672.890346646708
1910,2,4,10,730.358247116273
1911,2,4,10,598.65274404486
1912,2,4,10,823.489324822155
1913,2,4,10,1140.7220311853
1914,2,4,10,1600.49029915389
1915,2,4,10,1337.22046963124
1916,2,4,10,887.936594294243
1917,2,4,10,1206.63941853205
1918,2,4,10,1235.10728940811
1919,2,4,10,1110.37796819498
1920,2,4,10,1392.36339581938
1921,2,4,10,1628.75905309868
1922,2,4,10,1440.24539748286
1923,2,4,10,1273.92341990025
1924,2,4,10,1420.43144349991
1925,2,4,10,950.126463468343
1926,2,4,10,1018.03763180575
1927,2,4,10,1915.42315574165
1928,2,4,10,1832.19396118297
1929,2,4,10,1806.38264979043
1930,2,4,10,2197.95659746266
1931,2,4,10,1752.12419550491
1932,2,4,10,1132.40790839077
1933,2,4,10,1282.33999460717
1934,2,4,10,857.852940889547
1935,2,4,10,630.534838212154
1936,2,4,10,960.445753245713
1937,2,4,10,1449.69053124805
1938,2,4,10,823.322309880408
1939,2,4,10,791.601284840042
1940,2,4,10,817.151664668027
1941,2,4,10,721.143373663805
1942,2,4,10,751.949157859578
1943,2,4,10,1522.1505803951
1944,2,4,10,1063.65171738979
1945,2,4,10,814.239919543662
1946,2,4,10,1132.72805965359
1947,2,4,10,1017.0252817277
1948,2,4,10,875.155646729097
1949,2,4,10,1619.76080731568
1864,3,4,10,62.3957161060112
1865,3,4,10,52.7318377648909
1866,3,4,10,45.1898399231071
1867,3,4,10,106.950767511534
1868,3,4,10,86.5576314990831
1869,3,4,10,114.665889494477
1870,3,4,10,104.025413433997
1871,3,4,10,229.074312317487
1872,3,4,10,259.160628438314
1873,3,4,10,228.637804534674
1874,3,4,10,204.10792019801
1875,3,4,10,200.098344637218
1876,3,4,10,370.240990406188
1877,3,4,10,311.808067612745
1878,3,4,10,338.542560741414
1879,3,4,10,221.081094994673
1880,3,4,10,388.314315151582
1881,3,4,10,574.970601661204
1882,3,4,10,272.463713397015
1883,3,4,10,246.21882473995
1884,3,4,10,210.56261948362
1885,3,4,10,327.534619943907
1886,3,4,10,315.252058724101
1887,3,4,10,292.737529803187
1888,3,4,10,85.6444865192431
1889,3,4,10,75.4959650318309
1890,3,4,10,207.655748699708
1891,3,4,10,39.7135812679158
1892,3,4,10,82.2739187755272
1893,3,4,10,148.434758548771
1894,3,4,10,79.4000058078067
1895,3,4,10,97.7751880300941
1896,3,4,10,248.935803154372
1897,3,4,10,322.998728538116
1898,3,4,10,300.25470769481
1899,3,4,10,299.804010458549
1900,3,4,10,218.776167703553
1901,3,4,10,209.667174430251
1902,3,4,10,143.502306333909
1903,3,4,10,315.343582920607
1904,3,4,10,265.165203855879
1905,3,4,10,319.160828274153
1906,3,4,10,416.458787992515
1907,3,4,10,218.15098430284
1908,3,4,10,193.629426071337
1909,3,4,10,172.603453882902
1910,3,4,10,156.201633827041
1911,3,4,10,147.297652785813
1912,3,4,10,176.420092470498
1913,3,4,10,264.747791985403
1914,3,4,10,363.566233116537
1915,3,4,10,292.57838290003
1916,3,4,10,146.468438227573
1917,3,4,10,211.944096040399
1918,3,4,10,172.714118853623
1919,3,4,10,172.621177263131
1920,3,4,10,238.889911900404
1921,3,4,10,231.836441716768
1922,3,4,10,196.817314623399
1923,3,4,10,179.107766782538
1924,3,4,10,198.402119370906
1925,3,4,10,130.822183884523
1926,3,4,10,143.344696138099
1927,3,4,10,277.118012587995
1928,3,4,10,287.770541286935
1929,3,4,10,246.155189378451
1930,3,4,10,304.359209845355
1931,3,4,10,250.316340380705
1932,3,4,10,181.634797486259
1933,3,4,10,197.68861389014
1934,3,4,10,124.548384363082
1935,3,4,10,106.484443765843
1936,3,4,10,198.864739892245
1937,3,4,10,249.502587955843
1938,3,4,10,127.414833877056
1939,3,4,10,113.76131097376
1940,3,4,10,114.653102729725
1941,3,4,10,114.006326809551
1942,3,4,10,116.843735106703
1943,3,4,10,260.224944524149
1944,3,4,10,172.752479222666
1945,3,4,10,133.361867335133
1946,3,4,10,209.987248632373
1947,3,4,10,166.677924871187
1948,3,4,10,148.854569371455
1949,3,4,10,238.846871712451
1864,4,4,10,105.23930285094
1865,4,4,10,88.9397893117754
1866,4,4,10,76.2191308354132
1867,4,4,10,180.387772025306
1868,4,4,10,145.991830271093
1869,4,4,10,193.400429136499
1870,4,4,10,175.453743811107
1871,4,4,10,386.366603892993
1872,4,4,10,423.046124714475
1873,4,4,10,373.069435291451
1874,4,4,10,338.104470556541
1875,4,4,10,337.494488491321
1876,4,4,10,624.464404751579
1877,4,4,10,525.908919822505
1878,4,4,10,571.000467680601
1879,4,4,10,372.884899200962
1880,4,4,10,654.947652883107
1881,4,4,10,969.770187039831
1882,4,4,10,459.549037010214
1883,4,4,10,415.28327714655
1884,4,4,10,254.85226853015
1885,4,4,10,399.656285350051
1886,4,4,10,437.109184154586
1887,4,4,10,432.900087694433
1888,4,4,10,144.451680608944
1889,4,4,10,127.334747060358
1890,4,4,10,350.241131763241
1891,4,4,10,66.9826370651585
1892,4,4,10,138.766735845142
1893,4,4,10,250.35645847833
1894,4,4,10,133.919470422892
1895,4,4,10,164.911844379255
1896,4,4,10,419.865849990318
1897,4,4,10,544.783570643507
1898,4,4,10,506.422525255229
1899,4,4,10,505.662359880088
1900,4,4,10,368.997309533308
1901,4,4,10,353.6336890545
1902,4,4,10,239.322609611928
1903,4,4,10,501.222923622021
1904,4,4,10,420.71189731688
1905,4,4,10,533.503086429434
1906,4,4,10,669.277607003018
1907,4,4,10,312.698827645176
1908,4,4,10,250.947062051948
1909,4,4,10,208.179171505117
1910,4,4,10,156.394997319881
1911,4,4,10,171.221745497242
1912,4,4,10,177.008867762222
1913,4,4,10,290.687944126388
1914,4,4,10,390.229970446143
1915,4,4,10,301.058960495927
1916,4,4,10,93.1189371939968
1917,4,4,10,155.366175583885
1918,4,4,10,60.2349582050558
1919,4,4,10,92.9040121053126
1920,4,4,10,166.600856090533
1921,4,4,10,88.5354835097015
1922,4,4,10,60.0028567260875
1923,4,4,10,64.285062950014
1924,4,4,10,68.7654582926042
1925,4,4,10,41.7778257940394
1926,4,4,10,51.8489159640001
1927,4,4,10,116.272270876815
1928,4,4,10,161.981287944614
1929,4,4,10,76.3424485092484
1930,4,4,10,103.323474703858
1931,4,4,10,99.1747158198314
1932,4,4,10,108.633181402989
1933,4,4,10,107.178913692262
1934,4,4,10,53.9400313760337
1935,4,4,10,73.5990706866794
1936,4,4,10,191.991524712932
1937,4,4,10,178.450363285302
1938,4,4,10,67.5904170290604
1939,4,4,10,46.4586123566118
1940,4,4,10,43.8786304518744
1941,4,4,10,67.7282685715976
1942,4,4,10,64.5660510782527
1943,4,4,10,183.006510913248
1944,4,4,10,106.944169691711
1945,4,4,10,85.0050746759059
1946,4,4,10,172.788320375213
1947,4,4,10,106.862691942927
1948,4,4,10,104.158511523827
1949,4,4,10,110.060143057368
1927,3,5,10,6.09750892863239
1928,3,5,10,14.1462207144271
1929,3,5,10,19.9998292859142
1930,3,5,10,7.43896089293151
1931,3,5,10,7.19506053578622
1932,3,5,10,10.1218648215298
1933,3,5,10,5.3658078571965
1934,3,5,10,7.19506053578622
1935,3,5,10,18.5364271430425
1936,3,5,10,11.9511175001195
1937,3,5,10,13.9023203572818
1938,3,5,10,21.5851816073586
1939,3,5,10,16.951074821598
1940,3,5,10,16.2193737501621
1941,3,5,10,32.8045980360422
1942,3,5,10,55.6092814291274
1943,3,5,10,8.78041285723064
1944,3,5,10,45.9752173218882
1945,3,5,10,88.0480289294516
1946,3,5,10,27.682690535991
1947,3,5,10,25.4875873216834
1948,3,5,10,44.8776657147344
1949,3,5,10,312.558307681696
1901,2,6,10,6.1044896164988e-05
1902,2,6,10,6.98279538147284e-05
1903,2,6,10,0.000506229517037975
1904,2,6,10,0.000511560198111538
1905,2,6,10,0.000919886400097474
1906,2,6,10,0.000851129873496043
1907,2,6,10,0.00065399387999769
1908,2,6,10,0.000605925157860406
1909,2,6,10,0.000504225551324217
1910,2,6,10,0.000401302401365436
1911,2,6,10,0.000619476727984139
1912,2,6,10,0.000160542124540511
1913,2,6,10,0.000556216226162025
1914,2,6,10,0.000140707493598063
1915,2,6,10,0.000115277631652843
1916,2,6,10,0.000210945499803065
1917,2,6,10,0.000422023274570735
1918,2,6,10,0.00271528756341584
1919,2,6,10,0.00197248427218267
1920,2,6,10,0.00211995763022025
1921,2,6,10,0.00122497860595781
1922,2,6,10,0.000161646620494959
1923,2,6,10,0.000389596066997936
1924,2,6,10,0.000303835593696593
1925,2,6,10,0.000275085630139799
1926,2,6,10,0.000737472610159605
1927,2,6,10,0.000368385776423601
1928,2,6,10,0.00878202590501651
1929,2,6,10,0.0021984099117272
1930,2,6,10,0.00544217564122749
1931,2,6,10,0.00683893312996896
1932,2,6,10,0.00208286773014514
1933,2,6,10,0.0048238695466801
1934,2,6,10,0.0014558182604374
1935,2,6,10,0.00152149278036354
1936,2,6,10,0.00209986506309683
1937,2,6,10,0.00091858349169612
1938,2,6,10,0.00995308262165328
1939,2,6,10,0.0102875134146629
1940,2,6,10,0.0193633087885696
1941,2,6,10,0.00784078371188363
1942,2,6,10,0.0387216043559807
1943,2,6,10,0.00557538975808071
1944,2,6,10,0.0142502729417675
1945,2,6,10,0.0225052757053102
1946,2,6,10,0.019871416610105
1947,2,6,10,0.0175245412781056
1948,2,6,10,0.0172607320886984
1949,2,6,10,0.0648253940183641
1901,3,6,10,0.0129777411415577
1902,3,6,10,0.0148449611021198
1903,3,6,10,0.107621046853424
1904,3,6,10,0.108754314389729
1905,3,6,10,0.195561764047219
1906,3,6,10,0.180944581283662
1907,3,6,10,0.139034773027279
1908,3,6,10,0.128815680652757
1909,3,6,10,0.107195016997965
1910,3,6,10,0.0853142361046906
1911,3,6,10,0.131696654823835
1912,3,6,10,0.0341301937670824
1913,3,6,10,0.118247890574756
1914,3,6,10,0.0299134824254214
1915,3,6,10,0.0245072619823781
1916,3,6,10,0.0448456179534108
1917,3,6,10,0.0897193566893602
1918,3,6,10,0.577252175639088
1919,3,6,10,0.419337109215402
1920,3,6,10,0.450688969667672
1921,3,6,10,0.260422348972469
1922,3,6,10,0.0343650023012796
1923,3,6,10,0.0828255468500257
1924,3,6,10,0.0645934374911332
1925,3,6,10,0.0584813854063714
1926,3,6,10,0.156781798887381
1927,3,6,10,0.0783163793699634
1928,3,6,10,1.86700061845834
1929,3,6,10,0.467367405791308
1930,3,6,10,1.15697054390681
1931,3,6,10,1.45391194712301
1932,3,6,10,0.442803902243852
1933,3,6,10,1.02552275800844
1934,3,6,10,0.309497332619683
1935,3,6,10,0.323459301150091
1936,3,6,10,0.446417422800061
1937,3,6,10,0.195284774339214
1938,3,6,10,2.11595953042896
1939,3,6,10,2.18705730492126
1940,3,6,10,4.11651136931955
1941,3,6,10,1.66689875407027
1942,3,6,10,8.23195696098089
1943,3,6,10,1.18529098400142
1944,3,6,10,3.02951376860351
1945,3,6,10,4.78447275319336
1946,3,6,10,4.22453173128503
1947,3,6,10,3.72560155917241
1948,3,6,10,3.66951747047745
1949,3,6,10,13.78144997898
1928,4,6,10,1.07681692194684e-05
1938,4,6,10,1.22040721679141e-05
1939,4,6,10,1.26141378418574e-05
1940,4,6,10,2.37425154445322e-05
1942,4,6,10,4.7478883877617e-05
1944,4,6,10,1.74731152151248e-05
1945,4,6,10,2.75950697192934e-05
1946,4,6,10,2.43655369504131e-05
1947,4,6,10,2.1487892203598e-05
1948,4,6,10,2.11644199178279e-05
1949,4,6,10,7.94863076081014e-05
1864,3,7,10,417.354320277219
1865,3,7,10,822.334924876844
1866,3,7,10,477.8246304849
1867,3,7,10,386.477494159137
1868,3,7,10,653.62333402817
1869,3,7,10,740.296806847227
1870,3,7,10,618.81986439011
1871,3,7,10,491.405070756439
1872,3,7,10,667.606015831024
1873,3,7,10,560.054292100858
1874,3,7,10,355.358421740684
1875,3,7,10,543.662780690727
1876,3,7,10,778.913007907743
1877,3,7,10,829.263957776361
1878,3,7,10,1329.8077983825
1879,3,7,10,841.482523149018
1880,3,7,10,1064.9474115166
1881,3,7,10,1570.06598900073
1882,3,7,10,1297.36594849132
1883,3,7,10,1179.30546757833
1884,3,7,10,1194.5116622071
1885,3,7,10,764.626785856889
1886,3,7,10,897.685918289222
1887,3,7,10,887.265834519603
1888,3,7,10,977.717335570178
1889,3,7,10,897.594653403966
1890,3,7,10,769.729168978905
1891,3,7,10,901.366169153549
1892,3,7,10,661.413389150097
1893,3,7,10,671.947294879081
1894,3,7,10,755.405449454208
1895,3,7,10,352.752865602965
1896,3,7,10,970.540084717303
1897,3,7,10,1138.66221707992
1898,3,7,10,1015.20160417358
1899,3,7,10,1034.79261458086
1900,3,7,10,1167.93904581949
1901,3,7,10,1230.53323638159
1902,3,7,10,963.992899590791
1903,3,7,10,1306.81006135218
1904,3,7,10,1372.59288926337
1905,3,7,10,1297.66430579522
1906,3,7,10,1364.93914557129
1907,3,7,10,835.741792857348
1908,3,7,10,864.653494452274
1909,3,7,10,1195.57934869191
1910,3,7,10,1602.21962213082
1911,3,7,10,1266.66421574569
1912,3,7,10,745.259363151214
1913,3,7,10,758.095036889982
1914,3,7,10,854.988036076488
1915,3,7,10,660.235305955945
1916,3,7,10,726.628932562159
1917,3,7,10,452.500990952922
1918,3,7,10,630.418166561118
1919,3,7,10,967.024088111899
1920,3,7,10,983.187482377968
1921,3,7,10,981.315538175933
1922,3,7,10,1023.69872554358
1923,3,7,10,1155.03396569885
1924,3,7,10,1124.01990423479
1925,3,7,10,851.677937559129
1926,3,7,10,500.485476148653
1927,3,7,10,470.654928702781
1928,3,7,10,369.659629260352
1929,3,7,10,387.624502223223
1930,3,7,10,318.358735876183
1931,3,7,10,590.207308807968
1932,3,7,10,437.753148858988
1933,3,7,10,418.486117527095
1934,3,7,10,598.514892165647
1935,3,7,10,219.824095482041
1936,3,7,10,267.841030414751
1937,3,7,10,353.887805857747
1938,3,7,10,301.093625604436
1939,3,7,10,221.119357042555
1940,3,7,10,203.266587555061
1941,3,7,10,335.105836349068
1942,3,7,10,267.63418114379
1943,3,7,10,92.9189204607334
1944,3,7,10,359.27532200179
1945,3,7,10,198.557443979165
1946,3,7,10,321.322312440803
1947,3,7,10,306.057800789746
1948,3,7,10,152.280970181756
1949,3,7,10,305.4610921536
1864,4,7,10,46.3727022530243
1865,4,7,10,91.3705472085382
1866,4,7,10,53.0916256094334
1867,4,7,10,42.9419437954597
1868,4,7,10,72.6248148920189
1869,4,7,10,82.2552007608029
1870,4,7,10,68.7577627100122
1871,4,7,10,54.6005634173821
1872,4,7,10,74.1784462034471
1873,4,7,10,62.2282546778731
1874,4,7,10,39.4842690822982
1875,4,7,10,60.406975632303
1876,4,7,10,86.545889767527
1877,4,7,10,92.140439752929
1878,4,7,10,147.7564220425
1879,4,7,10,93.4980581276687
1880,4,7,10,118.327490168511
1881,4,7,10,174.451776555637
1882,4,7,10,144.151772054591
1883,4,7,10,131.033940842036
1884,4,7,10,132.723518023012
1885,4,7,10,84.9585317618766
1886,4,7,10,99.7428798099136
1887,4,7,10,98.5850927244004
1888,4,7,10,108.635259507798
1889,4,7,10,99.7327392671073
1890,4,7,10,85.5254632198784
1891,4,7,10,100.151796572617
1892,4,7,10,73.490376572233
1893,4,7,10,74.6608105421201
1894,4,7,10,83.9339388282453
1895,4,7,10,39.1947628447738
1896,4,7,10,107.837787190811
1897,4,7,10,126.518024119991
1898,4,7,10,112.800178241509
1899,4,7,10,114.976957175652
1900,4,7,10,129.771005091054
1901,4,7,10,136.72591515351
1902,4,7,10,107.110322176755
1903,4,7,10,145.20111792802
1904,4,7,10,152.510321029263
1905,4,7,10,144.184922866135
1906,4,7,10,151.659905063477
1907,4,7,10,92.860199206372
1908,4,7,10,96.0726104946972
1909,4,7,10,132.842149854656
1910,4,7,10,178.02440245898
1911,4,7,10,140.740468416188
1912,4,7,10,82.8065959056905
1913,4,7,10,84.2327818766646
1914,4,7,10,94.9986706751654
1915,4,7,10,73.3594784395495
1916,4,7,10,80.7365480624621
1917,4,7,10,50.277887883658
1918,4,7,10,70.0464629512353
1919,4,7,10,107.447120901322
1920,4,7,10,109.243053597552
1921,4,7,10,109.035059797326
1922,4,7,10,113.744302838175
1923,4,7,10,128.337107299872
1924,4,7,10,124.891100470532
1925,4,7,10,94.6308819510144
1926,4,7,10,55.6094973498503
1927,4,7,10,52.2949920780868
1928,4,7,10,41.0732921400391
1929,4,7,10,43.0693891359137
1930,4,7,10,35.3731928751315
1931,4,7,10,65.578589867552
1932,4,7,10,48.6392387621098
1933,4,7,10,46.4984575030105
1934,4,7,10,66.5016546850719
1935,4,7,10,24.4248994980046
1936,4,7,10,29.7601144905279
1937,4,7,10,39.3208673175275
1938,4,7,10,33.4548472893817
1939,4,7,10,24.5688174491727
1940,4,7,10,22.5851763950068
1941,4,7,10,37.2339818165631
1942,4,7,10,29.7371312381989
1943,4,7,10,10.3243244956371
1944,4,7,10,39.9194802224211
1945,4,7,10,22.0619382199073
1946,4,7,10,35.7024791600892
1947,4,7,10,34.0064223099718
1948,4,7,10,16.9201077979729
1949,4,7,10,33.9401213504
1864,1,4,11,1.75295775454788
1865,1,4,11,1.48145881945605
1866,1,4,11,1.26957242041103
1867,1,4,11,3.00469629911227
1868,1,4,11,2.43176744848671
1869,1,4,11,3.22144648247911
1870,1,4,11,2.92251081531553
1871,1,4,11,6.43565964468475
1872,1,4,11,7.04662578295525
1873,1,4,11,6.21417038941462
1874,1,4,11,5.63176339498244
1875,1,4,11,5.62160300088635
1876,1,4,11,10.4016245936071
1877,1,4,11,8.75999834866377
1878,1,4,11,9.51108255714027
1879,1,4,11,6.21109659509962
1880,1,4,11,10.9093802015254
1881,1,4,11,16.1533393271204
1882,1,4,11,7.65465017535388
1883,1,4,11,6.91732101303635
1884,1,4,11,4.24504199744473
1885,1,4,11,6.65702418753638
1886,1,4,11,7.28087238503629
1887,1,4,11,7.21076199776096
1888,1,4,11,2.40611337039716
1889,1,4,11,2.12099877361411
1890,1,4,11,5.83392222538385
1891,1,4,11,1.11572131211992
1892,1,4,11,2.31141996462652
1893,1,4,11,4.17015585814301
1894,1,4,11,2.23067967767955
1895,1,4,11,2.74691573005632
1896,1,4,11,6.99365234918783
1897,1,4,11,9.07439101969772
1898,1,4,11,8.43541593943527
1899,1,4,11,8.4227539609444
1900,1,4,11,6.14634150579552
1901,1,4,11,5.89043162301719
1902,1,4,11,3.98636643338537
1903,1,4,11,8.3488068327938
1904,1,4,11,7.00774485247923
1905,1,4,11,8.88649342115394
1906,1,4,11,11.148072434525
1907,1,4,11,5.20858481488646
1908,1,4,11,4.1799934671559
1909,1,4,11,3.46761412456458
1910,1,4,11,2.60505168599121
1911,1,4,11,2.85201895476006
1912,1,4,11,2.94841431824209
1913,1,4,11,4.84195231254692
1914,1,4,11,6.50001125263486
1915,1,4,11,5.01470102025429
1916,1,4,11,1.55107035705735
1917,1,4,11,2.58791473248329
1918,1,4,11,1.00332607894577
1919,1,4,11,1.54749037704371
1920,1,4,11,2.77504938446679
1921,1,4,11,1.47472434885662
1922,1,4,11,0.999459993972025
1923,1,4,11,1.07078816133396
1924,1,4,11,1.14541753977405
1925,1,4,11,0.695887959249797
1926,1,4,11,0.863640834192239
1927,1,4,11,1.93673250725629
1928,1,4,11,2.69810182224738
1929,1,4,11,1.2716265073041
1930,1,4,11,1.72104604745908
1931,1,4,11,1.65194069555643
1932,1,4,11,1.80948916025508
1933,1,4,11,1.78526560696606
1934,1,4,11,0.89847227907905
1935,1,4,11,1.22593040995786
1936,1,4,11,3.19797853972576
1937,1,4,11,2.97242512681718
1938,1,4,11,1.12584502609292
1939,1,4,11,0.773855228891126
1940,1,4,11,0.730880796678207
1941,1,4,11,1.12814120179838
1942,1,4,11,1.07546854504032
1943,1,4,11,3.04831630149159
1944,1,4,11,1.78135550584461
1945,1,4,11,1.41591877551781
1946,1,4,11,2.87811319432669
1947,1,4,11,1.77999834129025
1948,1,4,11,1.73495515013503
1949,1,4,11,1.83325788001777
1864,2,4,11,112.559531164178
1865,2,4,11,95.1262571641483
1866,2,4,11,81.520775985439
1867,2,4,11,192.93517247713
1868,2,4,11,156.146720131638
1869,2,4,11,206.852963111972
1870,2,4,11,187.657943461963
1871,2,4,11,413.241466007131
1872,2,4,11,513.898642051718
1873,2,4,11,453.875564395463
1874,2,4,11,388.492603331096
1875,2,4,11,360.96990730624
1876,2,4,11,667.90085760177
1877,2,4,11,562.490056914623
1878,2,4,11,610.718079610319
1879,2,4,11,398.822001811533
1880,2,4,11,700.504457446079
1881,2,4,11,1037.2253961508
1882,2,4,11,491.514317859786
1883,2,4,11,444.169523264013
1884,2,4,11,710.573824373006
1885,2,4,11,1094.66726173709
1886,2,4,11,880.688462538003
1887,2,4,11,728.728421841847
1888,2,4,11,154.499440843408
1889,2,4,11,136.191888788201
1890,2,4,11,374.60318072916
1891,2,4,11,71.6418108059254
1892,2,4,11,148.419063076044
1893,2,4,11,267.770736092377
1894,2,4,11,143.234631893242
1895,2,4,11,176.38277130209
1896,2,4,11,449.070850399853
1897,2,4,11,582.677589421453
1898,2,4,11,541.64822903137
1899,2,4,11,540.835188124454
1900,2,4,11,394.663999444588
1901,2,4,11,378.231717291138
1902,2,4,11,267.824448242093
1903,2,4,11,669.938091082685
1904,2,4,11,565.825307878618
1905,2,4,11,591.606997242648
1906,2,4,11,860.559175650603
1907,2,4,11,575.711514462464
1908,2,4,11,598.723317391379
1909,2,4,11,584.881184517289
1910,2,4,11,634.832701678835
1911,2,4,11,520.353320264409
1912,2,4,11,715.782911940339
1913,2,4,11,991.52388814834
1914,2,4,11,1391.15781143617
1915,2,4,11,1162.32176035262
1916,2,4,11,771.80094741311
1917,2,4,11,1048.81976077273
1918,2,4,11,1073.5642412392
1919,2,4,11,965.148607847043
1920,2,4,11,1210.25239295478
1921,2,4,11,1415.72921801742
1922,2,4,11,1251.8717771376
1923,2,4,11,1107.30350424655
1924,2,4,11,1234.64934419103
1925,2,4,11,825.8568341245
1926,2,4,11,884.88571569053
1927,2,4,11,1664.89974148822
1928,2,4,11,1592.5563200935
1929,2,4,11,1570.12094045632
1930,2,4,11,1910.47986443549
1931,2,4,11,1522.95909726635
1932,2,4,11,984.297192130899
1933,2,4,11,1114.61925221157
1934,2,4,11,745.652017018089
1935,2,4,11,548.065468453762
1936,2,4,11,834.826435870822
1937,2,4,11,1260.08155611873
1938,2,4,11,715.637741337956
1939,2,4,11,688.06559560549
1940,2,4,11,710.274171628509
1941,2,4,11,626.823066636639
1942,2,4,11,653.599678368695
1943,2,4,11,1323.06435797718
1944,2,4,11,924.533810718231
1945,2,4,11,707.743261583748
1946,2,4,11,984.575469937608
1947,2,4,11,884.005773637946
1948,2,4,11,760.691654809332
1949,2,4,11,1407.90787732147
1864,3,4,11,54.2348103621244
1865,3,4,11,45.8348970042455
1866,3,4,11,39.2793376128647
1867,3,4,11,92.9623851774802
1868,3,4,11,75.2365229973721
1869,3,4,11,99.6684253318181
1870,3,4,11,90.419646131618
1871,3,4,11,199.113058759751
1872,3,4,11,225.264303607004
1873,3,4,11,198.733643019378
1874,3,4,11,177.412089101422
1875,3,4,11,173.926936854708
1876,3,4,11,321.816162328334
1877,3,4,11,271.02584074243
1878,3,4,11,294.263656660713
1879,3,4,11,192.165296112881
1880,3,4,11,337.525627678714
1881,3,4,11,499.768629819248
1882,3,4,11,236.827441831759
1883,3,4,11,214.01519368202
1884,3,4,11,183.022560677785
1885,3,4,11,284.695474437819
1886,3,4,11,274.019382871122
1887,3,4,11,254.449590542051
1888,3,4,11,74.4428107378541
1889,3,4,11,65.6216420314865
1890,3,4,11,180.495887445206
1891,3,4,11,34.5193337505222
1892,3,4,11,71.5130887344631
1893,3,4,11,129.020571979055
1894,3,4,11,69.0150626754824
1895,3,4,11,84.9869047407621
1896,3,4,11,216.37681108559
1897,3,4,11,280.752844629735
1898,3,4,11,260.983576252189
1899,3,4,11,260.591826935652
1900,3,4,11,190.161836543317
1901,3,4,11,182.244233323121
1902,3,4,11,124.733248630786
