Year,Subyear,Area,Age,Catch
1953,3,4,16,46.75456425
1953,3,4,17,35.8449256
1953,3,4,18,27.78069181
1953,3,4,19,21.71525508
1953,3,4,20,17.10434623
1953,3,4,21,13.57921798
1953,3,4,22,10.8749744
1953,3,4,23,8.793876192
1953,3,4,24,7.185971067
1953,3,4,25,5.937320751
1953,3,4,26,4.961650283
1953,3,4,27,4.193897759
1953,3,4,28,3.585127195
1953,3,4,29,3.098552259
1953,3,4,30,2.70647978
1953,3,4,31,2.387996349
1953,3,4,32,2.1272376
1953,3,4,33,1.912103172
1953,3,4,34,1.733306431
1953,3,4,35,1.583672617
1953,3,5,3,0.373435008
1953,3,5,4,32.65812255
1953,3,5,5,460.1174841
1953,3,5,6,1167.071905
1953,3,5,7,1870.002628
1953,3,5,8,2296.994709
1953,3,5,9,2009.182783
1953,3,5,10,1178.552181
1953,3,5,11,602.9551055
1953,3,5,12,305.1227048
1953,3,5,13,155.9809135
1953,3,5,14,81.15422605
1953,3,5,15,43.47278586
1953,3,5,16,24.19854891
1953,3,5,17,14.05763884
1953,3,5,18,8.527456061
1953,3,5,19,5.392383971
1953,3,5,20,3.544918021
1953,3,5,21,2.415177721
1953,3,5,22,1.700090501
1953,3,5,23,1.232891274
1953,3,5,24,0.918694934
1953,3,5,25,0.701763182
1953,3,5,26,0.548359912
1953,3,5,27,0.437492244
1953,3,5,28,0.355758946
1953,3,5,29,0.294401557
1953,3,5,30,0.247570694
1953,3,5,31,0.211281068
1953,3,5,32,0.182766869
1953,3,5,33,0.160075516
1953,3,5,34,0.141806475
1953,3,5,35,0.126940212
1953,3,6,1,70.40824454
1953,3,6,2,230.0996145
1953,3,6,3,698.3093312
1953,3,6,4,2101.399827
1953,3,6,5,174.3394449
1953,3,6,6,28.46804936
1953,3,6,7,8.116959152
1953,3,6,8,2.298394608
1953,3,6,9,0.458761226
1953,3,6,10,0.078190471
1953,3,6,11,0.013250749
1953,3,6,12,0.002418614
1953,3,6,13,0.000493379
1953,3,6,14,0.000114037
1953,3,6,15,2.99095E-05
1953,3,7,1,70.02861192
1953,3,7,2,99.95394672
1953,3,7,3,140.166501
1953,3,7,4,164.4173221
1953,3,7,5,269.9172608
1953,3,7,6,106.1876894
1953,3,7,7,36.22255669
1953,3,7,8,60.39194761
1953,3,7,9,198.0472567
1953,3,7,10,398.9305342
1953,3,7,11,453.3217795
1953,3,7,12,365.8870658
1953,3,7,13,250.332695
1953,3,7,14,160.3393646
1953,3,7,15,100.5532366
1953,3,7,16,62.845457
1953,3,7,17,39.46572588
1953,3,7,18,25.04197495
1953,3,7,19,16.12969662
1953,3,7,20,10.5849009
1953,3,7,21,7.095610835
1953,3,7,22,4.86676534
1953,3,7,23,3.418014544
1953,3,7,24,2.458294855
1953,3,7,25,1.809870162
1953,3,7,26,1.362974536
1953,3,7,27,1.048880168
1953,3,7,28,0.823889912
1953,3,7,29,0.65976701
1953,3,7,30,0.537959794
1953,3,7,31,0.44607564
1953,3,7,32,0.375699639
1953,3,7,33,0.321026053
1953,3,7,34,0.277987131
1953,3,7,35,0.24369037
1953,4,2,1,21.03989368
1953,4,2,2,8.97354266
1953,4,2,3,29.41226361
1953,4,2,4,39.91957628
1953,4,2,5,25.10354553
1953,4,2,6,22.08340336
1953,4,2,7,24.05084549
1953,4,2,8,13.32827589
1953,4,2,9,6.979145881
1953,4,2,10,3.140587047
1953,4,2,11,1.491905726
1953,4,2,12,0.835895101
1953,4,2,13,0.54431245
1953,4,2,14,0.394010469
1953,4,2,15,0.306787354
1953,4,2,16,0.251997954
1953,4,2,17,0.215682066
1953,4,2,18,0.190639572
1953,4,2,19,0.172829402
1953,4,2,20,0.159846717
1953,4,2,21,0.15019433
1953,4,2,22,0.142904012
1953,4,2,23,0.137328375
1953,4,2,24,0.133021624
1953,4,2,25,0.129668781
1953,4,2,26,0.127042304
1953,4,2,27,0.124974688
1953,4,2,28,0.123340659
1953,4,2,29,0.122045286
1953,4,2,30,0.121015849
1953,4,2,31,0.120196146
1953,4,2,32,0.119542425
1953,4,2,33,0.119020425
1953,4,2,34,0.118603188
1953,4,2,35,0.118269422
1953,4,3,9,0.000448002
1953,4,3,10,0.006152974
1953,4,3,11,0.023877877
1953,4,3,12,0.052755307
1953,4,3,13,0.089034531
1953,4,3,14,0.12609035
1953,4,3,15,0.157546399
1953,4,3,16,0.180921221
1953,4,3,17,0.196854971
1953,4,3,18,0.20712174
1953,4,3,19,0.213470568
1953,4,3,20,0.21725393
1953,4,3,21,0.219414403
1953,4,3,22,0.220575002
1953,4,3,23,0.221135054
1953,4,3,24,0.221345211
1953,4,3,25,0.221360067
1953,4,3,26,0.221273252
1953,4,3,27,0.221140215
1953,4,3,28,0.22099278
1953,4,3,29,0.220848349
1953,4,3,30,0.22071567
1953,4,3,31,0.220598418
1953,4,3,32,0.220497396
1953,4,3,33,0.220411871
1953,4,3,34,0.220340372
1953,4,3,35,0.22028115
1953,4,4,1,45.03115829
1953,4,4,2,43.97306077
1953,4,4,3,56.91290133
1953,4,4,4,84.67297013
1953,4,4,5,57.29125935
1953,4,4,6,93.64992468
1953,4,4,7,134.9455795
1953,4,4,8,155.8484123
1953,4,4,9,163.3176152
1953,4,4,10,156.9738217
1953,4,4,11,139.6860965
1953,4,4,12,112.102193
1953,4,4,13,85.8098118
1953,4,4,14,65.38088164
1953,4,4,15,50.32289664
1953,4,4,16,39.22770472
1953,4,4,17,30.91328674
1953,4,4,18,24.56063402
1953,4,4,19,19.63936492
1953,4,4,20,15.8007327
1953,4,4,21,12.79914579
1953,4,4,22,10.44957662
1953,4,4,23,8.607555148
1953,4,4,24,7.159375185
1953,4,4,25,6.016031495
1953,4,4,26,5.108469084
1953,4,4,27,4.383518271
1953,4,4,28,3.800439309
1953,4,4,29,3.328079222
1953,4,4,30,2.94260525
1953,4,4,31,2.625741288
1953,4,4,32,2.363418525
1953,4,4,33,2.144753945
1953,4,4,34,1.961281643
1953,4,4,35,1.80637585
1953,4,6,1,452.8988892
1953,4,6,2,175.9061124
1953,4,6,3,10.23476145
1953,4,6,4,0.032802343
1953,4,6,5,6.36856E-05
1953,4,7,1,0.081434589
1953,4,7,2,14.75762541
1953,4,7,3,40.25202548
1953,4,7,4,100.5858387
1953,4,7,5,60.04240151
1953,4,7,6,69.59647405
1953,4,7,7,88.85732862
1953,4,7,8,94.16038448
1953,4,7,9,83.73023125
1953,4,7,10,59.30520287
1953,4,7,11,39.91902432
1953,4,7,12,25.82840808
1953,4,7,13,16.17085584
1953,4,7,14,10.07406668
1953,4,7,15,6.364169084
1953,4,7,16,4.107857079
1953,4,7,17,2.715546475
1953,4,7,18,1.839536647
1953,4,7,19,1.276575647
1953,4,7,20,0.906864559
1953,4,7,21,0.658824481
1953,4,7,22,0.488964478
1953,4,7,23,0.370358547
1953,4,7,24,0.286007605
1953,4,7,25,0.224971315
1953,4,7,26,0.180078216
1953,4,7,27,0.146545387
1953,4,7,28,0.121130669
1953,4,7,29,0.10160241
1953,4,7,30,0.086402076
1953,4,7,31,0.074426099
1953,4,7,32,0.064882717
1953,4,7,33,0.057196682
1953,4,7,34,0.050944993
1953,4,7,35,0.045813004
1954,1,2,1,14.58509001
1954,1,2,2,6.186149602
1954,1,2,3,20.34443866
1954,1,2,4,27.6202336
1954,1,2,5,17.29271959
1954,1,2,6,14.88506245
1954,1,2,7,15.58689509
1954,1,2,8,8.122654336
1954,1,2,9,3.931671075
1954,1,2,10,1.573060195
1954,1,2,11,0.63658574
1954,1,2,12,0.31673002
1954,1,2,13,0.19589791
1954,1,2,14,0.13933534
1954,1,2,15,0.107294647
1954,1,2,16,0.086882869
1954,1,2,17,0.072996504
1954,1,2,18,0.063169033
1954,1,2,19,0.056026929
1954,1,2,20,0.050734249
1954,1,2,21,0.046752395
1954,1,2,22,0.043720354
1954,1,2,23,0.041388863
1954,1,2,24,0.039581682
1954,1,2,25,0.038171721
1954,1,2,26,0.037065782
1954,1,2,27,0.036194522
1954,1,2,28,0.035505702
1954,1,2,29,0.034959547
1954,1,2,30,0.034525496
1954,1,2,31,0.034179885
1954,1,2,32,0.033904272
1954,1,2,33,0.03368421
1954,1,2,34,0.033508326
1954,1,2,35,0.033367639
1954,1,4,1,0.097851347
1954,1,4,2,0.034855866
1954,1,4,3,0.023657266
1954,1,4,4,0.128401719
1954,1,4,5,0.416805802
1954,1,4,6,1.24833694
1954,1,4,7,2.053556916
1954,1,4,8,2.710320298
1954,1,4,9,3.711946215
1954,1,4,10,4.992186672
1954,1,4,11,5.74970939
1954,1,4,12,5.974140754
1954,1,4,13,6.040701394
1954,1,4,14,6.056430271
1954,1,4,15,5.984402514
1954,1,4,16,5.753108486
1954,1,4,17,5.33898605
1954,1,4,18,4.786747743
1954,1,4,19,4.172756506
1954,1,4,20,3.565848876
1954,1,4,21,3.010423385
1954,1,4,22,2.527027327
1954,1,4,23,2.119631563
1954,1,4,24,1.783002081
1954,1,4,25,1.507943537
1954,1,4,26,1.284379688
1954,1,4,27,1.102892127
1954,1,4,28,0.955334008
1954,1,4,29,0.834954247
1954,1,4,30,0.736295087
1954,1,4,31,0.655005994
1954,1,4,32,0.587644515
1954,1,4,33,0.531494865
1954,1,4,34,0.484414633
1954,1,4,35,0.44471041
1954,1,7,2,69.41365993
1954,1,7,3,110.682247
1954,1,7,4,36.07337922
1954,1,7,5,54.84322422
1954,1,7,6,53.58367609
1954,1,7,7,65.75240409
1954,1,7,8,79.22765075
1954,1,7,9,73.21269937
1954,1,7,10,51.11557167
1954,1,7,11,33.54845608
1954,1,7,12,21.32741211
1954,1,7,13,13.21766817
1954,1,7,14,8.185469893
1954,1,7,15,5.153086515
1954,1,7,16,3.319900593
1954,1,7,17,2.192897402
1954,1,7,18,1.485312995
1954,1,7,19,1.031034951
1954,1,7,20,0.73276485
1954,1,7,21,0.532606936
1954,1,7,22,0.395471313
1954,1,7,23,0.299660541
1954,1,7,24,0.231481963
1954,1,7,25,0.182121874
1954,1,7,26,0.145800105
1954,1,7,27,0.118659215
1954,1,7,28,0.098082619
1954,1,7,29,0.082268068
1954,1,7,30,0.069956136
1954,1,7,31,0.060254562
1954,1,7,32,0.052522881
1954,1,7,33,0.04629558
1954,1,7,34,0.041230235
1954,1,7,35,0.037072063
1954,2,2,1,0.019049818
1954,2,2,2,0.944155474
1954,2,2,3,1.718493009
1954,2,2,4,0.314648658
1954,2,2,5,8.169558052
1954,2,2,6,11.34000135
1954,2,2,7,3.741812681
1954,2,2,8,2.759005593
1954,2,2,9,13.39481415
1954,2,2,10,24.72265969
1954,2,2,11,22.63597606
1954,2,2,12,15.55261365
1954,2,2,13,9.889854532
1954,2,2,14,6.371066801
1954,2,2,15,4.296228473
1954,2,2,16,3.0586012
1954,2,2,17,2.296590161
1954,2,2,18,1.810099088
1954,2,2,19,1.488413297
1954,2,2,20,1.268822034
1954,2,2,21,1.114685532
1954,2,2,22,1.00388038
1954,2,2,23,0.922607614
1954,2,2,24,0.861990009
1954,2,2,25,0.816149315
1954,2,2,26,0.78108852
1954,2,2,27,0.754023728
1954,2,2,28,0.732973886
1954,2,2,29,0.716502277
1954,2,2,30,0.703549564
1954,2,2,31,0.693323437
1954,2,2,32,0.685224032
1954,2,2,33,0.678792478
1954,2,2,34,0.673674706
1954,2,2,35,0.669595537
1954,2,4,1,90.89006557
1954,2,4,2,34.51031773
1954,2,4,3,23.33241692
1954,2,4,4,110.1917541
1954,2,4,5,341.2624971
1954,2,4,6,592.1954553
1954,2,4,7,855.5061493
1954,2,4,8,995.2850824
1954,2,4,9,1048.638049
1954,2,4,10,1008.220255
1954,2,4,11,877.565089
1954,2,4,12,664.3191217
1954,2,4,13,462.6487934
1954,2,4,14,312.1810614
1954,2,4,15,208.6857306
1954,2,4,16,139.4201082
1954,2,4,17,93.6830012
1954,2,4,18,63.68999737
1954,2,4,19,44.02132855
1954,2,4,20,31.03710932
1954,2,4,21,22.36321376
1954,2,4,22,16.47878468
1954,2,4,23,12.41646273
1954,2,4,24,9.560048366
1954,2,4,25,7.514084925
1954,2,4,26,6.021875371
1954,2,4,27,4.914485602
1954,2,4,28,4.079053557
1954,2,4,29,3.438992769
1954,2,4,30,2.941512795
1954,2,4,31,2.549661057
1954,2,4,32,2.237182076
1954,2,4,33,1.985151161
1954,2,4,34,1.779739313
1954,2,4,35,1.61070856
1954,2,6,1,33.4924944
1954,2,6,2,54.32624435
1954,2,6,3,69.59242199
1954,2,6,4,32.53775291
1954,2,6,5,29.31896944
1954,2,6,6,13.87881929
1954,2,6,7,8.798570172
1954,2,6,8,13.98567339
1954,2,6,9,37.6140107
1954,2,6,10,81.17753258
1954,2,6,11,130.2991489
1954,2,6,12,176.5583031
1954,2,6,13,200.4968143
1954,2,6,14,193.1016324
1954,2,6,15,165.0998705
1954,2,6,16,131.2203341
1954,2,6,17,100.3201977
1954,2,6,18,75.43263607
1954,2,6,19,56.54278341
1954,2,6,20,42.58800194
1954,2,6,21,32.38089809
1954,2,6,22,24.91909664
1954,2,6,23,19.43830778
1954,2,6,24,15.38114251
1954,2,6,25,12.34902707
1954,2,6,26,10.0590268
1954,2,6,27,8.310403196
1954,2,6,28,6.960245765
1954,2,6,29,5.906214825
1954,2,6,30,5.074479594
1954,2,6,31,4.411329066
1954,2,6,32,3.877337992
1954,2,6,33,3.443297949
1954,2,6,34,3.087365634
1954,2,6,35,2.793051843
1954,2,7,1,50.68490165
1954,2,7,2,61.80985895
1954,2,7,3,102.6409961
1954,2,7,4,222.5841214
1954,2,7,5,280.6254403
1954,2,7,6,332.1850605
1954,2,7,7,412.7676893
1954,2,7,8,417.4322722
1954,2,7,9,371.4031291
1954,2,7,10,275.2677743
1954,2,7,11,194.4298597
1954,2,7,12,129.0634401
1954,2,7,13,81.48495343
1954,2,7,14,50.84251156
1954,2,7,15,32.20211271
1954,2,7,16,20.94423062
1954,2,7,17,14.02874585
1954,2,7,18,9.667397494
1954,2,7,19,6.837324054
1954,2,7,20,4.950352732
1954,2,7,21,3.661202943
1954,2,7,22,2.761457955
1954,2,7,23,2.12154563
1954,2,7,24,1.658655665
1954,2,7,25,1.318570638
1954,2,7,26,1.065056569
1954,2,7,27,0.873468691
1954,2,7,28,0.726784922
1954,2,7,29,0.613084076
1954,2,7,30,0.523909576
1954,2,7,31,0.453189526
1954,2,7,32,0.396513556
1954,2,7,33,0.350642317
1954,2,7,34,0.31317086
1954,2,7,35,0.282295082
1954,3,2,1,14.62624489
1954,3,2,2,20.27565041
1954,3,2,3,28.83215143
1954,3,2,4,36.1306194
1954,3,2,5,24.08194106
1954,3,2,6,21.81770365
1954,3,2,7,24.34964164
1954,3,2,8,26.3555256
1954,3,2,9,25.37527592
1954,3,2,10,21.98226427
1954,3,2,11,17.3205761
1954,3,2,12,12.83681831
1954,3,2,13,9.585645134
1954,3,2,14,7.398384776
1954,3,2,15,5.928448461
1954,3,2,16,4.923658659
1954,3,2,17,4.222095439
1954,3,2,18,3.721723914
1954,3,2,19,3.357827118
1954,3,2,20,3.088640141
1954,3,2,21,2.886608066
1954,3,2,22,2.733124127
1954,3,2,23,2.615338835
1954,3,2,24,2.524192092
1954,3,2,25,2.453174174
1954,3,2,26,2.397528514
1954,3,2,27,2.353727677
1954,3,2,28,2.319121748
1954,3,2,29,2.291697748
1954,3,2,30,2.26991193
1954,3,2,31,2.252570849
1954,3,2,32,2.238745624
1954,3,2,33,2.227709214
1954,3,2,34,2.218889912
1954,3,2,35,2.21183643
1954,3,3,5,1.30892E-05
1954,3,3,6,0.012266328
1954,3,3,7,0.03760687
1954,3,3,8,0.0117144
1954,3,3,9,0.006321806
1954,3,3,10,0.064075069
1954,3,3,11,0.244080119
1954,3,3,12,0.524067812
1954,3,3,13,0.857915281
1954,3,3,14,1.183934249
1954,3,3,15,1.447073073
1954,3,3,16,1.629366311
1954,3,3,17,1.741500948
1954,3,3,18,1.803384167
1954,3,3,19,1.833097179
1954,3,3,20,1.843765799
1954,3,3,21,1.843935096
1954,3,3,22,1.838819632
1954,3,3,23,1.831453125
1954,3,3,24,1.823519655
1954,3,3,25,1.815897894
1954,3,3,26,1.808999884
1954,3,3,27,1.802975754
1954,3,3,28,1.797834876
1954,3,3,29,1.793516254
1954,3,3,30,1.78992852
1954,3,3,31,1.786971977
1954,3,3,32,1.784550147
1954,3,3,33,1.782575266
1954,3,3,34,1.780970396
1954,3,3,35,1.779669675
1954,3,4,1,17.08321875
1954,3,4,2,13.4788877
1954,3,4,3,13.94159375
1954,3,4,4,16.1285774
1954,3,4,5,52.78587266
1954,3,4,6,93.17611433
1954,3,4,7,132.3432685
1954,3,4,8,146.1584347
1954,3,4,9,150.9902219
1954,3,4,10,144.5933362
1954,3,4,11,126.059718
1954,3,4,12,96.0369293
1954,3,4,13,67.66815148
1954,3,4,14,46.46770278
1954,3,4,15,31.81906892
1954,3,4,16,21.92231049
1954,3,4,17,15.27717008
1954,3,4,18,10.80943434
1954,3,4,19,7.783899981
1954,3,4,20,5.711254206
1954,3,4,21,4.271211354
1954,3,4,22,3.25523763
1954,3,4,23,2.527114163
1954,3,4,24,1.997093749
1954,3,4,25,1.605370139
1954,3,4,26,1.311581087
1954,3,4,27,1.088126283
1954,3,4,28,0.91588124
1954,3,4,29,0.781420168
1954,3,4,30,0.675196411
1954,3,4,31,0.590336392
1954,3,4,32,0.521830866
1954,3,4,33,0.465986279
1954,3,4,34,0.420048306
1954,3,4,35,0.381940634
1954,3,5,3,1.11329E-05
1954,3,5,4,5.477273873
1954,3,5,5,93.39768281
1954,3,5,6,526.2300367
1954,3,5,7,859.0432437
1954,3,5,8,985.2223077
1954,3,5,9,1342.447334
1954,3,5,10,1812.056561
1954,3,5,11,1860.69722
1954,3,5,12,1497.175019
1954,3,5,13,1064.212002
1954,3,5,14,720.2228121
1954,3,5,15,478.2395534
1954,3,5,16,315.2010814
1954,3,5,17,207.7750459
1954,3,5,18,137.9275566
1954,3,5,19,92.74560105
1954,3,5,20,63.44512182
1954,3,5,21,44.27750995
1954,3,5,22,31.57273176
1954,3,5,23,23.01608913
1954,3,5,24,17.15113427
1954,3,5,25,13.05718985
1954,3,5,26,10.14680416
1954,3,5,27,8.040497488
1954,3,5,28,6.489654056
1954,3,5,29,5.328925849
1954,3,5,30,4.446637617
1954,3,5,31,3.766195629
1954,3,5,32,3.234267759
1954,3,5,33,2.813170178
1954,3,5,34,2.47589691
1954,3,5,35,2.202830267
1954,3,6,1,127.5390265
1954,3,6,2,485.4926232
1954,3,6,3,937.4160398
1954,3,6,4,1523.860897
1954,3,6,5,598.508553
1954,3,6,6,337.2189002
1954,3,6,7,233.9035277
1954,3,6,8,99.60369646
1954,3,6,9,38.74584613
1954,3,6,10,15.46716154
1954,3,6,11,6.057033076
1954,3,6,12,2.415384776
1954,3,6,13,1.002008885
1954,3,6,14,0.431647882
1954,3,6,15,0.192536975
1954,3,6,16,0.089064601
1954,3,6,17,0.042875872
1954,3,6,18,0.021545823
1954,3,6,19,0.011321646
1954,3,6,20,0.006223202
1954,3,6,21,0.003575674
1954,3,6,22,0.002144277
1954,3,6,23,0.001339364
1954,3,6,24,0.000869353
1954,3,6,25,0.00058492
1954,3,6,26,0.000406918
1954,3,6,27,0.000291979
1954,3,6,28,0.000215571
1954,3,6,29,0.000163393
1954,3,6,30,0.000126868
1954,3,6,31,0.000100711
1954,3,6,32,8.15813E-05
1954,3,6,33,6.73208E-05
1954,3,6,34,5.65015E-05
1954,3,6,35,4.816E-05
1954,3,7,1,97.56367011
1954,3,7,2,133.2313077
1954,3,7,3,185.3820135
1954,3,7,4,214.7348178
1954,3,7,5,259.4745796
1954,3,7,6,137.3398495
1954,3,7,7,100.5567353
1954,3,7,8,135.4037949
1954,3,7,9,248.3299959
1954,3,7,10,400.0794916
1954,3,7,11,429.8632215
1954,3,7,12,342.3224537
1954,3,7,13,234.2558145
1954,3,7,14,150.9063734
1954,3,7,15,95.39840454
1954,3,7,16,60.15926816
1954,3,7,17,38.14181914
1954,3,7,18,24.45108936
1954,3,7,19,15.92371722
1954,3,7,20,10.57420115
1954,3,7,21,7.178350762
1954,3,7,22,4.989208345
1954,3,7,23,3.552530408
1954,3,7,24,2.591273538
1954,3,7,25,1.935130262
1954,3,7,26,1.478193102
1954,3,7,27,1.15367339
1954,3,7,28,0.91879156
1954,3,7,29,0.745693044
1954,3,7,30,0.615935002
1954,3,7,31,0.517100497
1954,3,7,32,0.440691291
1954,3,7,33,0.380797651
1954,3,7,34,0.333246282
1954,3,7,35,0.29504642
1954,4,2,1,14.58611036
1954,4,2,2,7.014457565
1954,4,2,3,20.76646972
1954,4,2,4,28.22830021
1954,4,2,5,17.79743892
1954,4,2,6,15.51308359
1954,4,2,7,16.49308481
1954,4,2,8,9.138370942
1954,4,2,9,4.804719571
1954,4,2,10,2.18751828
1954,4,2,11,1.061036663
1954,4,2,12,0.60974682
1954,4,2,13,0.406243942
1954,4,2,14,0.298993098
1954,4,2,15,0.235282799
1954,4,2,16,0.194460285
1954,4,2,17,0.166978877
1954,4,2,18,0.147803881
1954,4,2,19,0.134045854
1954,4,2,20,0.123951274
1954,4,2,21,0.116410169
1954,4,2,22,0.110694678
1954,4,2,23,0.106312523
1954,4,2,24,0.102921557
1954,4,2,25,0.100278254
1954,4,2,26,0.098205677
1954,4,2,27,0.096573007
1954,4,2,28,0.095282083
1954,4,2,29,0.09425834
1954,4,2,30,0.093444554
1954,4,2,31,0.092796437
1954,4,2,32,0.092279481
1954,4,2,33,0.091866641
1954,4,2,34,0.091536629
1954,4,2,35,0.09127262
1954,4,3,9,0.00075697
1954,4,3,10,0.010396404
1954,4,3,11,0.040345378
1954,4,3,12,0.089138277
1954,4,3,13,0.150437655
1954,4,3,14,0.213049212
1954,4,3,15,0.266199088
1954,4,3,16,0.305694476
1954,4,3,17,0.33261702
1954,4,3,18,0.349964319
1954,4,3,19,0.36069165
1954,4,3,20,0.367084227
1954,4,3,21,0.370734681
1954,4,3,22,0.372695693
1954,4,3,23,0.373641988
1954,4,3,24,0.373997081
1954,4,3,25,0.374022182
1954,4,3,26,0.373875495
1954,4,3,27,0.373650708
1954,4,3,28,0.373401593
1954,4,3,29,0.373157555
1954,4,3,30,0.372933374
1954,4,3,31,0.372735259
1954,4,3,32,0.372564566
1954,4,3,33,0.372420058
1954,4,3,34,0.372299249
1954,4,3,35,0.372199185
1954,4,4,1,9.856445666
1954,4,4,2,7.470911284
1954,4,4,3,8.907961142
1954,4,4,4,16.56051396
1954,4,4,5,22.21701229
1954,4,4,6,37.74487784
1954,4,4,7,54.46749983
1954,4,4,8,63.16127093
1954,4,4,9,66.38945976
1954,4,4,10,63.78606033
1954,4,4,11,55.90310529
1954,4,4,12,43.15155751
1954,4,4,13,31.0748403
1954,4,4,14,21.96427262
1954,4,4,15,15.56990012
1954,4,4,16,11.15786442
1954,4,4,17,8.113419673
1954,4,4,18,5.996267446
1954,4,4,19,4.506099513
1954,4,4,20,3.442653151
1954,4,4,21,2.673037132
1954,4,4,22,2.108452701
1954,4,4,23,1.688829551
1954,4,4,24,1.37298527
1954,4,4,25,1.132327388
1954,4,4,26,0.946771887
1954,4,4,27,0.802056342
1954,4,4,28,0.687945518
1954,4,4,29,0.597018344
1954,4,4,30,0.523839294
1954,4,4,31,0.46438706
1954,4,4,32,0.41565708
1954,4,4,33,0.375382631
1954,4,4,34,0.341837382
1954,4,4,35,0.313694425
1954,4,6,1,311.2974181
1954,4,6,2,259.9659981
1954,4,6,3,224.5741984
1954,4,6,4,42.76922823
1954,4,6,5,8.816918483
1954,4,6,6,2.377534179
1954,4,6,7,0.230339753
1954,4,6,8,0.015748898
1954,4,6,9,0.001092773
1954,4,6,10,8.92089E-05
1954,4,7,1,0.731833186
1954,4,7,2,17.50867424
1954,4,7,3,46.40854082
1954,4,7,4,112.8079379
1954,4,7,5,57.13545081
1954,4,7,6,67.01310726
1954,4,7,7,87.8411343
1954,4,7,8,97.1759745
1954,4,7,9,87.7771776
1954,4,7,10,62.37063482
1954,4,7,11,42.0725367
1954,4,7,12,27.37179271
1954,4,7,13,17.29812837
1954,4,7,14,10.89199498
1954,4,7,15,6.941525138
1954,4,7,16,4.5032725
1954,4,7,17,2.980712398
1954,4,7,18,2.015859802
1954,4,7,19,1.39421231
1954,4,7,20,0.986359272
1954,4,7,21,0.713616204
1954,4,7,22,0.52766054
1954,4,7,23,0.398432249
1954,4,7,24,0.306948372
1954,4,7,25,0.241024747
1954,4,7,26,0.192709826
1954,4,7,27,0.156728002
1954,4,7,28,0.12952232
1954,4,7,29,0.108657037
1954,4,7,30,0.092439102
1954,4,7,31,0.079674714
1954,4,7,32,0.069510485
1954,4,7,33,0.061328311
1954,4,7,34,0.054674862
1954,4,7,35,0.049213658
1955,1,2,1,10.35513923
1955,1,2,2,4.392049718
1955,1,2,3,14.44417301
1955,1,2,4,19.6823179
1955,1,2,5,12.35053409
1955,1,2,6,10.64251061
1955,1,2,7,11.11470908
1955,1,2,8,5.811956065
1955,1,2,9,2.881115754
1955,1,2,10,1.253064276
1955,1,2,11,0.576829711
1955,1,2,12,0.316561043
1955,1,2,13,0.203331952
1955,1,2,14,0.145006382
1955,1,2,15,0.110901805
1955,1,2,16,0.089422413
1955,1,2,17,0.07526972
1955,1,2,18,0.065632183
1955,1,2,19,0.058886523
1955,1,2,20,0.054051009
1955,1,2,21,0.050512674
1955,1,2,22,0.04787803
1955,1,2,23,0.045887665
1955,1,2,24,0.044366083
1955,1,2,25,0.043191629
1955,1,2,26,0.042278053
1955,1,2,27,0.041562971
1955,1,2,28,0.041000459
1955,1,2,29,0.040556196
1955,1,2,30,0.040204204
1955,1,2,31,0.039924606
1955,1,2,32,0.03970206
1955,1,2,33,0.039524635
1955,1,2,34,0.039382997
1955,1,2,35,0.039269809
1955,1,4,1,0.104767442
1955,1,4,2,0.037319465
1955,1,4,3,0.025329352
1955,1,4,4,0.137480035
1955,1,4,5,0.54598081
1955,1,4,6,4.176569685
1955,1,4,7,7.574410122
1955,1,4,8,10.79461258
1955,1,4,9,16.64660469
1955,1,4,10,24.76749839
1955,1,4,11,30.20617506
1955,1,4,12,32.85310796
1955,1,4,13,34.45829937
1955,1,4,14,35.44501115
1955,1,4,15,35.61185374
1955,1,4,16,34.59535827
1955,1,4,17,32.31459309
1955,1,4,18,29.09108427
1955,1,4,19,25.42690385
1955,1,4,20,21.76717705
1955,1,4,21,18.39911702
1955,1,4,22,15.458104
1955,1,4,23,12.97423867
1955,1,4,24,10.91890711
1955,1,4,25,9.237821269
1955,1,4,26,7.870459805
1955,1,4,27,6.759837617
1955,1,4,28,5.856468715
1955,1,4,29,5.119246356
1955,1,4,30,4.514885445
1955,1,4,31,4.016823529
1955,1,4,32,3.604025073
1955,1,4,33,3.259884482
1955,1,4,34,2.971295594
1955,1,4,35,2.727894986
1955,1,7,2,50.19398684
1955,1,7,3,81.49705708
1955,1,7,4,35.71825383
1955,1,7,5,65.7512423
1955,1,7,6,70.15817889
1955,1,7,7,85.11546925
1955,1,7,8,91.42534649
1955,1,7,9,83.07290054
1955,1,7,10,61.28507414
1955,1,7,11,42.95341702
1955,1,7,12,28.45315221
1955,1,7,13,18.00924147
1955,1,7,14,11.27020193
1955,1,7,15,7.132524518
1955,1,7,16,4.607642925
1955,1,7,17,3.047880891
1955,1,7,18,2.066060304
1955,1,7,19,1.434817519
1955,1,7,20,1.020014542
1955,1,7,21,0.741518657
1955,1,7,22,0.550652449
1955,1,7,23,0.417276235
1955,1,7,24,0.322353865
1955,1,7,25,0.253625617
1955,1,7,26,0.203048561
1955,1,7,27,0.165253918
1955,1,7,28,0.136599331
1955,1,7,29,0.114575727
1955,1,7,30,0.097429596
1955,1,7,31,0.08391856
1955,1,7,32,0.073150795
